,raw text,token text,category
1052,Tidak ni je tak mungkin sebab saya agama islam saya rasa selagi solat tak tinggal saya ok je,"['tidak', 'ini', 'sahaja', 'tidak', 'mungkin', 'sebab', 'saya', 'agama', 'islam', 'saya', 'rasa', 'selagi', 'solat', 'tidak', 'tinggal', 'saya', 'okey', 'sahaja']",non-deppressive
1053," cuma bila perasaan tu datang susahApa yang saya nak cakap, tiap-tiap hari saya akan pikir ‘hidup aq esok macam mana?’ ‘malasnya nak hidup’ ‘ tak bergunanya aq’ ‘ susahnya tu susahnya ni’ Lagi satu rasa benci dekat diri sendiri tu sangat2 kuat tiap- tiap hari","['cuma', 'bila', 'asa', 'itu', 'datang', 'susahapa', 'yang', 'saya', 'nak', 'cakap', 'tiap', 'tiap', 'hari', 'saya', 'akan', 'fikir', 'hidup', 'aku', 'esok', 'macam', 'mana', 'malas', 'nak', 'hidup', 'tidak', 'guna', 'aku', 'susah', 'itu', 'susah', 'ini', 'lagi', 'satu', 'rasa', 'benci', 'dekat', 'diri', 'sendiri', 'itu', 'sangat', 'sangat', 'kuat', 'tiap', 'tiap', 'hari']",symptom
1054, saya ni spesies kalau bnda tu pengalaman mennyakitkan hati jiwa dan raga otak saya cepat je lupa,"['saya', 'ini', 'spesies', 'kalau', 'bunda', 'itu', 'alam', 'takit', 'hati', 'jiwa', 'dan', 'raga', 'otak', 'saya', 'cepat', 'sahaja', 'lupa']",symptom
1055, sesetengah la,['tengah'],non-deppressive
1056, so tak pasti apa sebab nak benci diri sendiri tu,"['jadi', 'tidak', 'pasti', 'apa', 'sebab', 'nak', 'benci', 'diri', 'sendiri', 'itu']",symptom
1057,Ha lagi satu kadang tu tanpa sebab tiba-tiba nak nangis,"['ha', 'lagi', 'satu', 'kadang', 'itu', 'tanpa', 'sebab', 'tiba', 'tiba', 'nak', 'menang']",symptom
1058,hmmm tu je lah kot ciri-ciri yang aq hadap setakat ni,"['hama', 'itu', 'sahaja', 'mungkin', 'ciri', 'ciri', 'yang', 'aku', 'hadap', 'setakat', 'ini']",non-deppressive
1059, aq takut sebab orang cakap depression ni jangan main -main,"['aku', 'takut', 'sebab', 'orang', 'cakap', 'murung', 'ini', 'jang', 'utama', 'utama']",non-deppressive
1060,"Justeru, jika anda merasakan anda atau orang terdekat anda mempunyai gejala- gejala yang disebutkan di atas dalam tempoh waktu yang sudah lama, adalah lebih baik anda mendapatkan pertolongan daripada doktor anda atau hubungi mereka yang boleh memberikan pertolongan seperti di bawah","['justru', 'jika', 'anda', 'rasa', 'anda', 'atau', 'orang', 'dekat', 'anda', 'punya', 'gejala', 'gejala', 'yang', 'sebut', 'di', 'atas', 'dalam', 'tempoh', 'waktu', 'yang', 'sudah', 'lama', 'ada', 'lebih', 'baik', 'anda', 'dapat', 'tolong', 'daripada', 'doktor', 'anda', 'atau', 'hubung', 'mereka', 'yang', 'boleh', 'beri', 'tolong', 'seperti', 'di', 'bawah']",non-deppressive
1061,no,['tidak'],non-deppressive
1062,1 dan 2 dan 7 sangat lah diri saya,"['satu', 'dan', 'dua', 'dan', 'tujuh', 'sangat', 'diri', 'saya']",non-deppressive
1063," persoalannya, adakah saya depression?p/s: saya agak2 mesti ramai cakap saya acah depression","['soal', 'ada', 'saya', 'murung', 'pergi', 's', 'saya', 'agak', 'agak', 'mesti', 'ramai', 'cakap', 'saya', 'acah', 'murung']",non-deppressive
1064, saya cuma nak tau saya kategori mana je harap dapat membantu saya,"['saya', 'cuma', 'nak', 'tahu', 'saya', 'kategori', 'mana', 'sahaja', 'harap', 'dapat', 'bantu', 'saya']",non-deppressive
1065, saya tak de tempat nak luah,"['saya', 'tidak', 'ada', 'tempat', 'nak', 'luah']",non-deppressive
1066, mereka tak faham sebab saya tak reti bercerita,"['mereka', 'tidak', 'faham', 'sebab', 'saya', 'tidak', 'reti', 'bercer']",non-deppressive
1067, kalau rasa merepek maafla saya tak reti bercerita,"['kalau', 'rasa', 'repek', 'maaf', 'saya', 'tidak', 'reti', 'bercer']",non-deppressive
1068,(lagi satu thanks admin kalau publish) Harap dapat komen yang membantu,"['lagi', 'satu', 'thanks', 'admin', 'kalau', 'terbit', 'harap', 'dapat', 'komen', 'yang', 'bantu']",non-deppressive
1069,Terima kasih semua,"['terima', 'kasih', 'semua']",non-deppressive
1070,– miaHantar confession anda di sini -> www,"['angan', 'miahantar', 'pengi', 'anda', 'di', 'sini', 'w']",non-deppressive
1071,iiumc,['iium'],non-deppressive
1072,com/submit,"['com', 'muka']",non-deppressive
1073,"""Tak tau macam mana nak cakap","['tidak', 'tahu', 'macam', 'mana', 'nak', 'cakap']",non-deppressive
1074, I was diagnosed with major depression disorder,"['saya', 'ada', 'diagnosed', 'deng', 'utama', 'murung', 'ganggu']",non-deppressive
1075, Ni bukan la kali pertama aku berjumpa dengan Dr untuk treat depression aku dan bukan la kali pertama aku try untuk suicide,"['ini', 'bu', 'kali', 'pertama', 'aku', 'jumpa', 'deng', 'doktor', 'untuk', 'rawat', 'murung', 'aku', 'dan', 'bu', 'kali', 'pertama', 'aku', 'cuba', 'untuk', 'bunuh', 'diri']",symptom
1076," Dulu, pernah pergi treatment tapi aku stop","['dahulu', 'pernah', 'pergi', 'rawat', 'tetapi', 'aku', 'henti']",medical history
1077, And depression still datang sebab aku tak recover betul2 lagi,"['dan', 'murung', 'masih', 'ada', 'datang', 'sebab', 'aku', 'tidak', 'pulih', 'betul', 'betul', 'lagi']",medical history
1078, This year aku pergi dapatkan bantuan lagi daripada pakar sebab aku tak tahan,"['this', 'tahun', 'aku', 'pergi', 'dapat', 'bantu', 'lagi', 'daripada', 'pakar', 'sebab', 'aku', 'tidak', 'tah']",medical history
1079,"  Aku try cederakan diri aku, having suicidal thoughts, tak boleh focus buat kerja, asyik amik MC sakit","['aku', 'cuba', 'cedera', 'diri', 'aku', 'having', 'bunuh', 'diri', 'thoughts', 'tidak', 'boleh', 'tumpu', 'buat', 'kerja', 'asyik', 'ambil', 'mc', 'sakit']",symptom
1080, Kekadang aku ada terfikir nak luahkan kat kawan aku,"['kadang', 'kadang', 'aku', 'ada', 'terfikir', 'nak', 'luah', 'dekat', 'ka', 'aku']",non-deppressive
1081," Aku bagitau aku depressed, sedih","['aku', 'begitu', 'aku', 'terte', 'sedih']",symptom
1082,"  Tapi response dia """"try to think positive"""" , """" cuba ingat Tuhan"""" , """"Aku pon lalui benda macam kau,  lagi teruk drpd kau lagi"""" ","['tetapi', 'tindak', 'balas', 'dia', 'cuba', 'kepada', 'berfikir', 'positif', 'cuba', 'ingat', 'tuh', 'aku', 'pun', 'lalu', 'benda', 'macam', 'kamu', 'lagi', 'teruk', 'daripada', 'kamu', 'lagi']",risk factor
1083, Hmm,['hm'],non-deppressive
1084," Kalau dapat dah dapat respond sebegitu, kau rasa aku tak lagi stress ke","['kalau', 'dapat', 'dah', 'dapat', 'balas', 'begitu', 'kamu', 'rasa', 'aku', 'tidak', 'lagi', 'tres', 'ke']",non-deppressive
1085, Orang yang tak pernah lalui depression tak faham apa itu depression,"['orang', 'yang', 'tidak', 'mengaparna', 'lalu', 'murung', 'tidak', 'faham', 'apa', 'itu', 'murung']",non-deppressive
1086," Mereka fikir kami sedih dan loser, tak ingat Tuhan, lemah Iman","['mereka', 'fikir', 'kami', 'sedih', 'dan', 'yang', 'ka', 'tidak', 'ingat', 'tuh', 'lemah', 'im']",symptom
1087, Haha,['haha'],non-deppressive
1088," Ntah la aku penat dengan dunia ni,  penat hidup","['en', 'aku', 'penat', 'deng', 'dunia', 'ini', 'penat', 'hidup']",symptom
1089," Aku ada je pergi kaunseling, makan antidepressants tapi the negative thoughts still datang","['aku', 'ada', 'sahaja', 'pergi', 'kaunseling', 'ma', 'antidepressant', 'tetapi', 'yang', 'negatif', 'thoughts', 'masih', 'ada', 'datang']",symptom
1090,  Aku still rse nak cederakan diri aku,"['aku', 'masih', 'ada', 'risa', 'nak', 'cedera', 'diri', 'aku']",symptom
1091,"  In fact semalam aku try untuk cederakan diri aku,  but amazingly tak rasa sakit","['masuk', 'fact', 'malam', 'aku', 'cuba', 'untuk', 'cedera', 'diri', 'aku', 'tetapi', 'luar', 'biasa', 'tidak', 'rasa', 'sakit']",symptom
1092, Aku punya deria sakit macam dah hilang,"['aku', 'pu', 'dia', 'sakit', 'macam', 'dah', 'hilang']",symptom
1093, Aku dah tak tau nak buat macam mana,"['aku', 'dah', 'tidak', 'tahu', 'nak', 'buat', 'macam', 'mana']",non-deppressive
1094,  Nak suruh seek help from psychiatrist,"['nak', 'suruh', 'seokay', 'bantu', 'dari', 'psikiatri']",non-deppressive
1095," Aku dh buat,  ubat aku makan","['aku', 'dah', 'buat', 'ubat', 'aku', 'ma']",non-deppressive
1096," Yet, aku still rasa kosong, useless, helpless, rasa macam aku beban untuk semua orang","['lagi', 'aku', 'masih', 'ada', 'rasa', 'kosong', 'tidak', 'guna', 'tidak', 'daya', 'rasa', 'macam', 'aku', 'beb', 'untuk', 'semua', 'orang']",symptom
1097, Rasa macam aku menyusahkan orang,"['rasa', 'macam', 'aku', 'tusah', 'orang']",symptom
1098,  Rasa macam semua tak suka aku,"['rasa', 'macam', 'semua', 'tidak', 'suka', 'aku']",symptom
1099, Dan aku pun benci diri aku,"['dan', 'aku', 'pun', 'benci', 'diri', 'aku']",symptom
1100, Aku penat,"['aku', 'penat']",symptom
1101, Penat hidup,"['penat', 'hidup']",symptom
1102," """,[],non-deppressive
1103,"""Rindu yang paling sakit ialah rindu kepada orang yang dah buang kita","['rindu', 'yang', 'paling', 'sakit', 'ia', 'rindu', 'kepada', 'orang', 'yang', 'dah', 'buang', 'k']",risk factor
1104," Maafkan saya, saya sedang merindui ibu saya","['maaf', 'saya', 'saya', 'sedang', 'rindu', 'ibu', 'saya']",non-deppressive
1105," Doakan ibu saya sihat selalu, doakan dia diberi ketenangan, doakan dia dilembutkan hati untuk memaafkan anak-anaknya, doakan dia dapat menerima sebuah kenyataan (walaupun kenyataan itu sakit untuk diterima)","['doa', 'ibu', 'saya', 'sihat', 'selalu', 'doa', 'dia', 'beri', 'ten', 'doa', 'dia', 'lembut', 'hati', 'untuk', 'memuefa', 'anak', 'anak', 'doa', 'dia', 'dapat', 'terima', 'buah', 'nyata', 'walaupun', 'nyata', 'itu', 'sakit', 'untuk', 'terima']",non-deppressive
1106,"Mungkin dalam ramai ramai yang membaca posting ini, boleh mengaminkan doa diatas","['mungkin', 'dalam', 'ramai', 'ramai', 'yang', 'baca', 'posting', 'ini', 'boleh', 'amin', 'doa', 'atas']",non-deppressive
1107," Sebab kita tak tahu, doa siapa yang Allah angkat dan makbulkan","['sebab', 'k', 'tidak', 'tahu', 'doa', 'siapa', 'yang', 'allah', 'angkat', 'dan', 'makbul']",non-deppressive
1108,"Thanks""",['thanks'],non-deppressive
1109,Hi nak tanya,"['hi', 'nak', 'tanya']",non-deppressive
1110, Ubat untuk depression tu betul2 function ke? Maaf lah bunyi macam noob sikit,"['ubat', 'untuk', 'murung', 'itu', 'betul', 'betul', 'fungsi', 'ke', 'maaf', 'bunyi', 'macam', 'nob', 'sikit']",non-deppressive
1111, I rasa I macam makin teruk so I nak tahu betul ke ubat tu boleh rawat and ubah I,"['saya', 'rasa', 'saya', 'macam', 'makin', 'teruk', 'jadi', 'saya', 'nak', 'tahu', 'betul', 'ke', 'ubat', 'itu', 'boleh', 'rawat', 'dan', 'ubah', 'saya']",non-deppressive
1112, Will it make me less sadder? More happier? More motivated? Asking for myself 🙏,"['akan', 'ia', 'pakai', 'saya', 'les', 'sader', 'lebih', 'lagi', 'lebih', 'gembira', 'lebih', 'lagi', 'motivated', 'asking', 'untuk', 'saya', 'sendiri', 'angan']",non-deppressive
1113,"""Firstly, trima kasih admin sudi post saya punya confession ni","['pertama', 'terima', 'kasih', 'admin', 'sudi', 'jawat', 'saya', 'pu', 'pengi', 'ini']",non-deppressive
1114,I am pretty sure that im not alone menghadapi tekanan study online yg akan dtg terutama yg online KAT RUMAH,"['saya', 'am', 'pretty', 'pasti', 'itu', 'im', 'tidak', 'bersendiri', 'hadap', 'tekan', 'bajar', 'dalam', 'tali', 'yang', 'akan', 'datang', 'terutama', 'yang', 'dalam', 'tali', 'dekat', 'rumah']",risk factor
1115," Dengan suasana yg x brp kondusif, bilik sendiri pon xde, line yg kdg2 mcm tau2 jaa ada kelas, time tu jgak dia nak main2 manja menghilang, and etc and yg paling aku takut it could lead to stress n depression sbb skrg aku rasa mcm aku ada simptom2 ke arah tu 🙂","['deng', 'suasana', 'yang', 'tidak', 'berapa', 'kondusif', 'bilik', 'sendiri', 'pun', 'tidak', 'dah', 'tali', 'yang', 'kadang', 'kadang', 'macam', 'tahu', 'tahu', 'sahaja', 'ada', 'kelas', 'masa', 'itu', 'jigoku', 'dia', 'nak', 'utama', 'utama', 'manja', 'hilang', 'dan', 'etc', 'dan', 'yang', 'paling', 'aku', 'takut', 'ia', 'boleh', 'mimpin', 'kepada', 'tres', 'dan', 'murung', 'sibu', 'sekarang', 'aku', 'rasa', 'macam', 'aku', 'ada', 'simptom', 'simptom', 'ke', 'arah', 'itu', 'angan']",risk factor
1116," Jadi aku nak mnta jasa baik korang, kot2 ada yg nak bagi nasihat ke apa utk build up balik semangat2 kami ni asalkan bukan yg mcm KUATKAN IMAN AND SO ON itu aku tahu","['jadi', 'aku', 'nak', 'minta', 'jasa', 'baik', 'kamu', 'semua', 'mungkin', 'mungkin', 'ada', 'yang', 'nak', 'bagi', 'nasihat', 'ke', 'apa', 'untuk', 'bina', 'naik', 'balik', 'semangat', 'semangat', 'kami', 'ini', 'asal', 'bu', 'yang', 'macam', 'kuat', 'im', 'dan', 'jadi', 'pada', 'itu', 'aku', 'tahu']",non-deppressive
1117,"Thanks in advance""","['thanks', 'masuk', 'lebih', 'dahulu']",non-deppressive
1118,Macam mana nak hilangkan atau kurangkan axiety ye,"['macam', 'mana', 'nak', 'hilang', 'atau', 'kurang', 'axiety', 'ya']",non-deppressive
1119," saya rasa axiety saya makin teruk, dsebabkan oleh masalah belajar, kewangan, toxic friend and broken family","['saya', 'rasa', 'axiety', 'saya', 'makin', 'teruk', 'sebab', 'oleh', 'masa', 'bajar', 'kewang', 'toxic', 'ka', 'dan', 'broken', 'keluarga']",risk factor
1120, 😣,['angan'],non-deppressive
1121,"""Salam semua","['salam', 'semua']",non-deppressive
1122,Saya nak luahkan sesuatu,"['saya', 'nak', 'luah', 'sesuat']",non-deppressive
1123, Saya ada master dan saya rasa ia adalah satu sumpahan didalam kegembiraan,"['saya', 'ada', 'master', 'dan', 'saya', 'rasa', 'ia', 'ada', 'satu', 'sumah', 'dalam', 'gembira']",non-deppressive
1124," Kenapa?Kalau saya buat kesilapan ditempat kerja, perkara pertama yang boss saya akan cakap “Kau ada master","['kenapa', 'kalau', 'saya', 'buat', 'silap', 'tempat', 'kerja', 'perkara', 'pertama', 'yang', 'bos', 'saya', 'akan', 'cakap', 'kamu', 'ada', 'master']",risk factor
1125, Sepatutnya boleh fikir! Perkara ini tidak sepatutnya terjadi!”,"['patut', 'boleh', 'fikir', 'perkara', 'ini', 'tidak', 'patut', 'jadi']",risk factor
1126," Kalau ada master ni, automatik akan jadi “TERPANDAI” ke??? Saya akui saya ada buat kesalahan tapi kenapa academic background saya dijadikan sebagai kayu pengukur? Just because i have a master everyone thinks i’m smart and don’t do mistake? Saya cuma manusia biasa yang tidak boleh lari daripada masalah","['kalau', 'ada', 'master', 'ini', 'automatik', 'akan', 'jadi', 'pandai', 'ke', 'saya', 'aku', 'saya', 'ada', 'buat', 'sala', 'tetapi', 'kenapa', 'akademik', 'latar', 'belakang', 'saya', 'jadi', 'bagai', 'kayu', 'tukur', 'ha', 'rana', 'saya', 'ada', 'a', 'master', 'semua', 'orang', 'thinks', 'saya', 'm', 'pintar', 'dan', 'jang', 'nanti', 'do', 'silap', 'saya', 'cuma', 'manusia', 'biasa', 'yang', 'tidak', 'boleh', 'lari', 'daripada', 'masa']",risk factor
1127,"Sejujurnya, saya gembira dapat genggam segulung ijazah sarjana","['jujur', 'saya', 'gembira', 'dapat', 'genggam', 'gulung', 'ijazah', 'sarjana']",non-deppressive
1128, Bukan senang nak dapat ni,"['bu', 'nang', 'nak', 'dapat', 'ini']",non-deppressive
1129, Tapi tu la,"['tetapi', 'itu']",non-deppressive
1130, Terus ada cop kat dahi “Budak master kot,"['terus', 'ada', 'cop', 'dekat', 'dahi', 'budak', 'master', 'mungkin']",non-deppressive
1131," Kenapa buat silap?!”I’m still stupid, everyone","['kenapa', 'buat', 'silap', 'saya', 'm', 'masih', 'ada', 'bodoh', 'semua', 'orang']",symptom
1132, Banyak benda lagi yang saya perlu pelajari,"['banyak', 'benda', 'lagi', 'yang', 'saya', 'perlu', 'ajar']",non-deppressive
1133," Please la jangan buat macam ni""","['tolong', 'jang', 'buat', 'macam', 'ini']",non-deppressive
1134,"""Apa pendapat korang dengan mak bapak yang suka 'neraka-kan' anak sendiri? Asian parents ni memang ingat dia orang ni tuhan ke nak tentukan siapa pergi jahanam","['apa', 'dapat', 'kamu', 'semua', 'deng', 'mak', 'bapak', 'yang', 'suka', 'neraka', 'kan', 'anak', 'sendiri', 'asi', 'parents', 'ini', 'memang', 'ingat', 'dia', 'orang', 'ini', 'tuh', 'ke', 'nak', 'tentu', 'siapa', 'pergi', 'jahanam']",risk factor
1135, Serius,['serius'],non-deppressive
1136," Saya ni bukan anak yang jenis melawan, kalau parents bising pun saya duduk diam sebab saya tahu saya tak boleh menang dan sebarang hujah yang diberi akan dipatahkan","['saya', 'ini', 'bu', 'anak', 'yang', 'jenis', 'mela', 'kalau', 'parents', 'bising', 'pun', 'saya', 'duduk', 'diam', 'sebab', 'saya', 'tahu', 'saya', 'tidak', 'boleh', 'menang', 'dan', 'sebarang', 'hujah', 'yang', 'beri', 'akan', 'patah']",risk factor
1137, Lebih-lebih lagi keluarga saya ini yang datang dari golongan educated,"['lebih', 'lebih', 'lagi', 'keluarga', 'saya', 'ini', 'yang', 'datang', 'dari', 'golong', 'pendidi']",non-deppressive
1138, Sejak dulu lagi saya sering cemburu dengan kehidupan seorang tukang sapu kerana saya lebih sanggup hidup secara sederhana seperti mereka walaupun dalam serba kekurangan daripada hidup mewah tapi dalam rumah sendiri pun rasa tidak selamat,"['sejak', 'dahulu', 'lagi', 'saya', 'sering', 'cemburu', 'deng', 'hidup', 'orang', 'tukang', 'sapu', 'rana', 'saya', 'lebih', 'sanggup', 'hidup', 'cara', 'sederhana', 'seperti', 'mereka', 'walaupun', 'dalam', 'serba', 'kurang', 'daripada', 'hidup', 'wah', 'tetapi', 'dalam', 'rumah', 'sendiri', 'pun', 'rasa', 'tidak', 'selamat']",risk factor
1139,Sejujurnya beberapa kali saya selalu terbayang inginnya saya untuk mengambil nyawa sendiri atau bagaimana jika ia benar-benar berlaku,"['jujur', 'beberapa', 'kali', 'saya', 'selalu', 'bayang', 'ingin', 'saya', 'untuk', 'mengambil', 'nyawa', 'sendiri', 'atau', 'bagaimana', 'jika', 'ia', 'benar', 'benar', 'laku']",symptom
1140, Biar keluarga saya rasa bersalah sepanjang hidup mereka dan rasai kesakitan saya selalu alami yang mereka tidak ketahui,"['biar', 'keluarga', 'saya', 'rasa', 'bersa', 'panjang', 'hidup', 'mereka', 'dan', 'rasa', 'sakit', 'saya', 'selalu', 'alami', 'yang', 'mereka', 'tidak', 'tahu']",symptom
1141, Biar mereka rasa bersalah saya masuk ke neraka kerana kesilapan mereka sendiri,"['biar', 'mereka', 'rasa', 'bersa', 'saya', 'masuk', 'ke', 'neraka', 'rana', 'silap', 'mereka', 'sendiri']",symptom
1142, Apabila shaitan berbisik dan neraka memanggil ketika itulah saya akan terjun dari tingkat yang tinggi atau gantung diri saya sendiri dalam kamar agar mereka akan meraung apabila melihat badan saya yang tidak lagi bernyawa,"['apabila', 'shaitan', 'bisik', 'dan', 'neraka', 'panggil', 'ketika', 'itu', 'saya', 'akan', 'terjun', 'dari', 'tingkat', 'yang', 'tinggi', 'atau', 'gantung', 'diri', 'saya', 'sendiri', 'dalam', 'kamar', 'agar', 'mereka', 'akan', 'raung', 'apabila', 'lihat', 'badan', 'saya', 'yang', 'tidak', 'lagi', 'nyawa']",symptom
1143,Tapi apa gunanya membunuh diri jika roh kita tidak akan tenang di sana? Cuma nak kata kalau sampai ke tahap seperti ini di manakah silap ibu bapa sehingga menyebabkan tragedi seperti sedemikian,"['tetapi', 'apa', 'guna', 'bunuh', 'diri', 'jika', 'roh', 'k', 'tidak', 'akan', 'tenang', 'di', 'sana', 'cuma', 'nak', 'kata', 'kalau', 'sampai', 'ke', 'tahap', 'seperti', 'ini', 'di', 'mana', 'silap', 'ibu', 'bapa', 'sehingga', 'sebab', 'tragedi', 'seperti', 'demik']",non-deppressive
1144, Apabila kesihatan akal tidak dihiraukan kerana apa masyarakat kita peduli sebab ia bukan sesuatu yang jelas dilihat seperti kecederaan tubuh badan,"['apabila', 'kesihat', 'akal', 'tidak', 'dihira', 'rana', 'apa', 'masyarakat', 'k', 'peduli', 'sebab', 'ia', 'bu', 'sesuat', 'yang', 'jelas', 'lihat', 'seperti', 'kecedera', 'tubuh', 'badan']",symptom
1145," Pernah saya terfikir bagaimana keadaan diri kita andaikata diri sendiri hilang siuman, apakah kita akan sedar kita masih lagi waras? Kemungkinan semuanya sudah terlalu lambat kerana pada ketika itu badan tidak dapat lagi dikawal dengan pemikiran","['pernah', 'saya', 'terfikir', 'bagaimana', 'ada', 'diri', 'k', 'andaikata', 'diri', 'sendiri', 'hilang', 'sium', 'apa', 'k', 'akan', 'dar', 'k', 'masih', 'lagi', 'waras', 'mungkin', 'semua', 'sudah', 'terlalu', 'lambat', 'rana', 'pada', 'ketika', 'itu', 'badan', 'tidak', 'dapat', 'lagi', 'kawal', 'deng', 'pikir']",symptom
1146," Silap-silap kita sendiri akan berkeliaran tanpa  tujuan pada lewat malam dan terlangkah jatuh ke dalam gaung, maka tiada sesiapa yang dapat mendengari jeritan anda kerana di situlah kita akan mati keseorangan","['silap', 'silap', 'k', 'sendiri', 'akan', 'liar', 'tanpa', 'tuju', 'pada', 'lewat', 'malam', 'dan', 'terlang', 'jatuh', 'ke', 'dalam', 'gaung', 'maka', 'tiada', 'siapa', 'yang', 'dapat', 'dengar', 'jerit', 'anda', 'rana', 'di', 'situ', 'k', 'akan', 'mati', 'orang']",symptom
1147," Ketika itu tiada jaminan jasad akan ditemui, mungkin ya, mungkin tidak, apabila anda ucapkan selamat tinggal dunia","['ketika', 'itu', 'tiada', 'jamin', 'jasad', 'akan', 'temu', 'mungkin', 'ya', 'mungkin', 'tidak', 'apabila', 'anda', 'ucap', 'selamat', 'tinggal', 'dunia']",symptom
1148,"""@Bij Talkin, ""As much as I want to say I feel you, I can't because my parents aren't educated","['talkin', 'bagai', 'banyak', 'bagai', 'saya', 'mahu', 'kepada', 'sayang', 'saya', 'rasa', 'awak', 'saya', 'boleh', 'nanti', 'rana', 'saya', 'parents', 'aren', 'nanti', 'pendidi']",non-deppressive
1149, I'm not complaining abt them being spm leavers,"['saya', 'm', 'tidak', 'complaining', 'hebat', 'them', 'jadi', 'spm', 'leavers']",non-deppressive
1150," They are religious and they like to push me and my siblings to do all kind of ibadah, and worse, we need to let them know, see or hear what we have done","['they', 'ada', 'agama', 'dan', 'they', 'seperti', 'kepada', 'tolak', 'saya', 'dan', 'saya', 'siblings', 'kepada', 'do', 'al', 'jenis', 'daripada', 'ibadah', 'dan', 'worse', 'kami', 'perlu', 'kepada', 'biar', 'them', 'tahu', 'sih', 'atau', 'dengar', 'apa', 'kami', 'ada', 'siap']",non-deppressive
1151," If we don't comply, we will receive an earful of endless nagging and scolding that the whole village can hear, saying that we don't have enough pahala and will go to hell etc","['jika', 'kami', 'jang', 'nanti', 'patuh', 'kami', 'akan', 'terima', 'an', 'lebih', 'awal', 'daripada', 'endless', 'membebel', 'dan', 'marah', 'itu', 'yang', 'whole', 'village', 'boleh', 'dengar', 'saying', 'itu', 'kami', 'jang', 'nanti', 'ada', 'cukup', 'pahala', 'dan', 'akan', 'pergi', 'kepada', 'hell', 'etc']",risk factor
1152, Things get worse during ramadhan,"['things', 'dapat', 'worse', 'masa', 'ramad']",non-deppressive
1153, I've also got financial issue and family issue and,"['saya', 've', 'juga', 'dapat', 'financial', 'isu', 'dan', 'keluarga', 'isu', 'dan']",risk factor
1154," So yeah, I guess maybe I can feel you abt the part having parents with such temperament","['jadi', 'yeah', 'saya', 'neka', 'mungkin', 'saya', 'boleh', 'rasa', 'awak', 'hebat', 'yang', 'bahagi', 'having', 'parents', 'deng', 'seperti', 'itu', 'perangai']",risk factor
1155," Suicide is not a solution, plus it's hurt, I've tried once when I was 12, not because of my parents or family issue tho","['bunuh', 'diri', 'ada', 'tidak', 'a', 'selesai', 'tambah', 'ia', 'seperti', 'sakit', 'hati', 'saya', 've', 'tried', 'once', 'bila', 'saya', 'ada', 'dua', 'belas', 'tidak', 'rana', 'daripada', 'saya', 'parents', 'atau', 'keluarga', 'isu', 'tho']",symptom
1156," I hope you are doing ok""","['saya', 'harap', 'awak', 'ada', 'laku', 'okey']",non-deppressive
1157,"Hai semua, aku rasa dah tak tahan dengan hidup aku","['hai', 'semua', 'aku', 'rasa', 'dah', 'tidak', 'tah', 'deng', 'hidup', 'aku']",symptom
1158," Serabut, hari-hari nangis","['serabut', 'hari', 'hari', 'menang']",symptom
1159, Aku dah tak boleh rasa bahagia,"['aku', 'dah', 'tidak', 'boleh', 'rasa', 'bahagia']",symptom
1160," Aku doa semoga Tuhan ambil aku cepat-cepat, bukannya ada orang yang peduli pasal aku","['aku', 'doa', 'moga', 'tuh', 'ambil', 'aku', 'cepat', 'cepat', 'bukan', 'ada', 'orang', 'yang', 'peduli', 'pasal', 'aku']",symptom
1161," Aku penat dengan hidup ni, penat dengan diri sendiri","['aku', 'penat', 'deng', 'hidup', 'ini', 'penat', 'deng', 'diri', 'sendiri']",symptom
1162,Gais mcm mana nak buat klau kita bnci adik kita sndri? Serius ak mnyampah ngn adik aku,"['gais', 'macam', 'mana', 'nak', 'buat', 'kalau', 'k', 'banci', 'adik', 'k', 'sendiri', 'serius', 'aku', 'sampah', 'deng', 'adik', 'aku']",symptom
1163, Even she does not respect me,"['walaupun', 'she', 'tidak', 'tidak', 'hormat', 'saya']",risk factor
1164, And lgi aku bertambah bnci,"['dan', 'lagi', 'aku', 'tambah', 'banci']",non-deppressive
1165, Mak aku ada je justification dia tuk ap adik aku buat,"['mak', 'aku', 'ada', 'sahaja', 'justifikasi', 'dia', 'untuk', 'ap', 'adik', 'aku', 'buat']",risk factor
1166, Walaupon bnda yg aku buat sama dgn ap yg dia buat,"['walaupon', 'bunda', 'yang', 'aku', 'buat', 'sama', 'deng', 'ap', 'yang', 'dia', 'buat']",non-deppressive
1167,aku risau betul kalau present kena guna zoom ke teams ke,"['aku', 'risau', 'betul', 'kalau', 'hadir', 'kena', 'guna', 'zoom', 'ke', 'tas', 'ke']",non-deppressive
1168, sbb laptop aku masalah,"['sibu', 'laptop', 'aku', 'masa']",non-deppressive
1169," guna henfon, tak nampak slide","['guna', 'henfon', 'tidak', 'tampak', 'slide']",non-deppressive
1170, belum ditambah line tak clear,"['belum', 'tambah', 'tali', 'tidak', 'jelas']",non-deppressive
1171, pkp ni banyak benor dugaan akuu,"['pikap', 'ini', 'banyak', 'bendor', 'duga', 'aku']",non-deppressive
1172,"Aku ada seorang kawan, bestfriend sejak first masuk um lagi","['aku', 'ada', 'orang', 'ka', 'bestfriend', 'sejak', 'pertama', 'masuk', 'um', 'lagi']",non-deppressive
