,raw text,token text,category
602, Dan pandangan negatif termasuklah doktor atau kakitangan kesihatan yang tak memahami kau tolak tepi walaupun kau rasa sakit hati dan takde sape paham kau,"['pandang', 'negatif', 'masuk', 'doktor', 'kaedah', 'kesihatan', 'jalan', 'awak', 'tolak', 'tepi', 'awak', 'sakit', 'hati', 'bukan', 'sape', 'paham', 'awak']",statement
603, Jangan biarkan pengalaman tak best menghalang kau daripada teruskan rawatan,"['biar', 'alam', 'baik', 'jalan', 'awak', 'terus', 'rawat']",statement
604,"Dan start je kau dapat diagnosis, time tu akan jadi lagi susah, aku mula aku amek ubat pun ade yg x kena, nak aplikasikan nasihat doktor daripada psikoterapi pun sakit, kau kena lawan diri kau","['mula', 'je', 'awak', 'diagnosis', 'masa', 'tu', 'susah', 'amek', 'ubat', 'ade', 'yg', 'x', 'kena', 'nak', 'aplikasi', 'nasihat', 'doktor', 'psikoterapi', 'sakit', 'awak', 'kena', 'lawan', 'awak']",statement
605, It does not get easier but eventually it will,"['ia', 'ada', 'tidak', 'dapat', 'lebih mudah', 'tetapi', 'akhir', 'ia', 'akan']",statement
606,Keep moving,"['jaga', 'gerak']",statement
607, Keep trying,"['jaga', 'mencuba']",statement
608, Teruskan bernafas walau kau rasa tak mau,"['terus', 'nafas', 'awak']",statement
609, Teruskan bernafas sampai kau betul-betul rasa nak hidup,"['terus', 'nafas', 'awak', 'betulb', 'nak', 'hidup']",statement
610,"Alhamdulillah sekarang aku dah sangat banyak improvement, asbab rawatan doktor aku dan sokongan orang-orang terdekat aku","['alhamdulillah', 'dah', 'tingkat', 'asbab', 'rawat', 'doktor', 'jalan', 'orangor', 'dekat']",statement
611, Semoga Allah rahmati mereka dan semoga lebih ramai doktor yang baik macam doktor aku,"['moga', 'allah', 'rahmati', 'moga', 'ramai', 'doktor', 'doktor']",statement
612, Kau takkan tahu betapa nikmatnya perasaan nak hidup bila kau pernah lalui fasa taknak hidup,"['awak', 'tak', 'kaedah', 'nikmat', 'asa', 'nak', 'hidup', 'awak', 'lalu', 'fasa', 'takn', 'hidup']",statement
613,Last aku nak share,"['akhir', 'nak', 'kongsi']",statement
614, Sentiasa amalkan doa ni :اللّهم إني أعوذبك من الهَمِّ و الحزنAda sambungan dia lagi korang carik lah sendiri eh,"['sentiasa', 'amal', 'doa', 'ni', 'angan angan angan', 'angan', 'angan', 'angan', 'angan angan angan angan angan', 'angan', 'angan ada', 'sambung', 'awak', 'karik', 'eh']",statement
615," Hammi tu maksud die anxiety, hazan to sadness aka depression","['hammi', 'tu', 'maksud', 'mati', 'gelisah', 'hazan', 'ke', 'sedih', 'aka', 'murung']",statement
616,P/s : aku pergi klinik kerajaan pada kedua-dua fasa yang berbeza tersebut,"['ps', 'pergi', 'klinik', 'raja', 'keduadua', 'fasa', 'berbeza']",statement
617,– FibonacciHantar confession anda di sini -> www,"['-', 'fibonaccihantar', 'aku', 'ww']",statement
618,iiumc,['iiumc'],statement
619,com/submit,['comsubmit'],statement
620,Assalamualaikum dan salam sejahtera kepada pembaca IIUM Confessions dan para admins,"['assalamualaikum', 'salam', 'sejahtera', 'baca', 'iium', 'confessions', 'admins']",statement
621," Terlebih dahulu, saya berterima kasih kepada pihak admins jika coretan ini diterbitkan","['terima', 'kasih', 'admins', 'coret', 'terbit']",statement
622," Walaupun tidak diterbitkan, terima kasih kerana sudi membaca","['terbit', 'terima', 'kasih sayang', 'rana', 'sudi', 'baca']",statement
623,Saya mulakan dengan pengenalan diri saya,"['mula', 'kenal']",statement
624," Nama saya Tia, anak sulung daripada tiga beradik","['nama', 'tia', 'anak', 'sulung', 'adik']",statement
625," Sebagai anak sulung, saya sedar jika sesuatu berlaku kepada ibu bapa saya, secara automatik tanggungjawab keluarga dipikul oleh saya","['anak', 'sulung', 'dar', 'laku', 'bapa', 'automatik', 'tanggungjawab', 'keluarga', 'pikul']",risk factor
626," Sebenarnya, saya merasakan bahawa saya mengalami kemurungan","['rasa', 'bahawa', 'alami', 'murung']",statement
627," Ya, saya pasti ramai pembaca akan menyuruh saya untuk berjumpa dengan doktor untuk kepastian","['ya', 'ramai', 'baca', 'suruh', 'jumpa', 'doktor', 'pasti']",statement
628, Ada beberapa sebab yang menyebabkan saya untuk tidak pergi berjumpa dengan doktor,"['sebab', 'pergi', 'jumpa', 'doktor']",statement
629,Kisah saya bermula sewaktu saya sekolah rendah,"['kisah', 'sekolah', 'rendah']",statement
630," Seorang pelajar yang pintar dan disayangi guru, kehidupan saya dipenuhi dengan momen ceria","['ajar', 'pintar', 'sayang', 'guru', 'hidup', 'penuh', 'momen', 'ceria']",statement
631," Namun, semua itu berubah apabila saya mengalami epilepsi atau lebih dikenali sebagai sawan","['rubah', 'alami', 'epilsi', 'nali', 'sawan']",risk factor
632, Penyakit ini secara tidak langsung telah mengubah kehidupan saya,"['sakit', 'langsung', 'ubah', 'hidup']",risk factor
633, Penyakit saya dibicara oleh para guru tanpa segan-silu malah ada pelajar mendengarnya,"['sakit', 'bicara', 'guru', 'segansilu', 'ajar', 'dengar']",risk factor
634," Saya diejek dengan perkataan “sawan babi”, “wayar putus” dan beberapa perkataan yang sudah saya lupakan","['ejek', 'kata', 'angan sawan', 'babi angan', 'angan wayar', 'putus angan', 'kata', 'lupa']",risk factor
635," Sampai satu ketika, saya pernah menangis kerana diejek sebegitu","['menang', 'rana', 'ejek']",risk factor
636, Faktor ejekan tersebut mendorong saya untuk membuat keputusan memasuki sekolah menengah di mana tiada langsung pelajar sekolah rendah yang sama dengan saya,"['faktor', 'ejek', 'dorong', 'putus', 'masuk', 'sekolah', 'tengah', 'tiada', 'langsung', 'ajar', 'sekolah', 'rendah']",risk factor
637,"Alam sekolah menengah, saya menyembunyikan penyakit saya dan Alhamdulillah, saya tidak diserang sawan sehingga Tingkatan 3","['alam', 'sekolah', 'tengah', 'sembunyi', 'sakit', 'alhamdulillah', 'serang', 'sawan', 'tingkat', 'angan']",statement
638," Ketika itu, ayah saya bertugas di luar negara","['ayah', 'tugas', 'negara']",statement
639, Hanya ibu yang mengurus keluarga,"['urus', 'keluarga']",statement
640," Sewaktu penyakit ini menyerang, saya melihat betapa lemahnya seorang ibu","['sakit', 'serang', 'betapa', 'lemah']",risk factor
641," Dia yang tak pernah tunjuk penatnya, menangis melihat saya diserang sawan","['penat', 'menang', 'serang', 'sawan']",risk factor
642, Malah ayah saya turut dihubungi dan diminta pulang dengan kadar segera,"['ayah', 'hubung', 'pulang', 'kadar']",risk factor
643," Pada ketika itu, saya tidak merasakan apa-apa","['rasa', 'apaap']",statement
644, Tumpuan saya hanya pada PMR,"['tumpu', 'pmr']",statement
645, Saya lulus dengan cemerlang and juga bersyukur kerana rakan-rakan serta para guru langsung tidak pernah menyebut soal penyakit saya,"['lulus', 'cemerlang', 'and', 'syukur', 'rana', 'rakrakan', 'guru', 'langsung', 'sebut', 'sakit']",statement
646," Namun begitu, kami sekeluarga terpaksa berpindah atas tuntutan kerja ayah","['sekeluarga', 'paksa', 'pindah', 'tuntut', 'kerja', 'ayah']",risk factor
647,"Di sini, bermula episod kemurungan saya","['episod', 'murung']",risk factor
648, Saya yang berasal daripada sekolah perempuan sahaja memasuki sekolah di mana pelajarnya bercampur lelaki dan perempuan,"['asal', 'sekolah', 'perempuan', 'sahaja', 'masuk', 'sekolah', 'ajar', 'campur', 'lelaki', 'perempuan']",statement
649, Membawa nama sekolah perempuan saya pada ketika itu telah menyebabkan saya dipulau tanpa ditanya apa-apa,"['bawa', 'nama', 'sekolah', 'perempuan', 'sebab', 'pulau', 'apaap']",risk factor
650, Saya hanya berkawan dengan rakan-rakan cina,"['kawan', 'rakrakan', 'cina']",statement
651," Pada ketika ini, saya merasakan kehidupan saya sunyi dan saya memberontak secara diam terhadap ibu bapa saya","['masa', 'hidup', 'sunyi', 'berontak', 'diam', 'bapa']",symptom
652, Pelajaran saya mulai merosot dan kedatangan saya ke sekolah diselangi dengan ponteng di bawah pengawasan ibu saya,"['ajar', 'merosot', 'masa', 'sekolah', 'lang', 'ponteng', 'awas']",symptom
653, Saya menjadi seorang yang lebih gemar bersendirian dan mula mencipta rakan imaginasi,"['gemar', 'sendiri', 'cipta', 'rak', 'khayal']",symptom
654, Sehingga sekarang ibu bapa saya tidak tahu soal rakan imaginasi saya,"['bapa', 'rak', 'imaginasi']",symptom
655, Kejadian pulau itu tidak berlarutan lama,"['jadi', 'pulau', 'larut']",statement
656," Setelah saya menjelaskan nama sekolah lama dan berbuat baik, ada yang sudi berkawan dengan saya","['nama', 'sekolah', 'cara', 'sudi', 'kawan']",statement
657," Namun begitu, saya tidak meletakkan sepenuh kepercayaan terhadap mereka","['letak', 'sepenuh', 'percaya']",symptom
658," Malah, pada waktu itu saya tidak mempercayai sesiapa kecuali diri saya","['terap', 'siapa', 'lepas']",symptom
659,"Tamat persekolahan, saya banyak menghabiskan masa di sosial media","['tamat', 'sekolah', 'habis', 'sosial', 'media']",symptom
660, Medium ini menjadi tempat saya meluahkan perasaan malah rakan maya saya banyak membantu saya,"['sederhana', 'luah', 'asa', 'rak', 'maya', 'tolong']",symptom
661, Saya meneruskan pengajian ke sebuah universiti dan di sana saya mula mempercayai rakan sekelas saya,"['terus', 'aji', 'universiti', 'percaya', 'rak', 'kelas']",statement
662," Ibarat kaca yang telah dicantum berderai semula, begitu juga kepercayaan saya","['kaca', 'cantum', 'derai', 'percaya']",statement
663, Saya ditinggalkan oleh rakan sekelas saya malah dipulau secara tidak langsung oleh mereka,"['tinggal', 'rak', 'kelas', 'pulau', 'cara langsung']",risk factor
664," Bahkan, para pensyarah dapat melihat apa yang dilakukan oleh mereka terhadap saya",['syarah'],statement
665, Saya mula bergerak secara solo dan perangai ini saya bawa ke pengajian ijazah,"['gerak', 'cara solo', 'perangai', 'bawa', 'aji', 'ijazah']",statement
666," Sewaktu pengajian ijazah, saya bertemu dengan rakan-rakan yang sekarang ini saya anggap keluarga kedua saya","['aji', 'ijazah', 'temu', 'rakrakan', 'anggap', 'keluarga']",statement
667,"  Soal percaya, ya saya masih tidak mampu mempercayai manusia sepenuhnya","['percaya', 'ya', 'terap', 'manusia', 'sepenuhnya']",statement
668," Bahkan, diri saya sendiri saya tak mampu untuk percaya",['percaya'],statement
669, Saya mengalami kemurungan kali ketiga sewaktu tahun ketiga pengajian ijazah,"['laku', 'murung', 'kali', 'tiga', 'tiga', 'aji', 'ijazah']",statement
670, Saya kehilangan seorang rakan baik dan pada waktu yang sama saya mengetahui bahawa orang yang saya menaruh harapan hanyalah mempermainkan saya,"['hilang', 'rak', 'bahawa', 'orang', 'menaruh', 'harap', 'main']",risk factor
671, Kehilangan rakan baik ditambah pula kesibukan membuat tesis telah mejadikan saya terlampau stres,"['hilang', 'rak', 'tambah', 'sibu', 'tesis', 'mejadikan', 'lampau', 'helai']",risk factor
672," Apabila stres saya memuncak, saya mula memikirkan tentang kesedihan saya dan tidak melakukan sebarang kerja","['helai', 'puncak', 'pikir', 'sedih', 'masalah', 'kerja']",symptom
673, Hanya tidur dan menyelubungi diri saya dengan selimut,"['tidur', 'selubung', 'selimut']",symptom
674, Air mata gugur berkali-kali,"['udara', 'mata', 'gugur', 'kal kali']",symptom
675, Tiada siapa pun tahu,['tiada'],statement
676," Malah sehingga sekarang, apabila kemurungan melanda, saya hanya mampu menangis dalam senyap tanpa pengetahuan sesiapa","['murung', 'landa', 'menang', 'senyap', 'tahu', 'orang']",symptom
677,Saya tidak pasti berapa ramai lagi pembaca yang sedang membaca kisah saya,"['ramai', 'baca', 'baca', 'kisah']",statement
678, Berbalik kepada soalan mengapa saya tidak berjumpa dengan doktor untuk kepastian,"['balik', 'soal', 'jumpa', 'doktor', 'pasti']",statement
679, Saya yang mempunyai tahap keyakinan diri yang lemah,"['mabuk', 'masalah', 'lemah']",symptom
680, Ibu saya menyedari hal ini dan sering membezakan saya dengan adik saya,"['dari', 'membezakan', 'adik']",risk factor
681, Hal ini telah mengakibatkan diri saya berada dalam keadaan stres,"['akibat', 'helai']",symptom
682," Selain itu, saya merupakan seorang yang pendiam dan hanya berbicara jika perlu","['diam', 'ucap']",statement
683," Berat mulut, itulah ungkapan ibu saya kepada saya","['berat', 'mulut', 'ungkap']",statement
684," Ya, saya mampu untuk pergi ke hospital sendiri","['ya', 'pergi', 'hospital']",statement
685," Namun, kehidupan saya sentiasa dibayangi ibu bapa saya","['hidup', 'selalu', 'bayang', 'bapa']",risk factor
686, Tidak kah mereka pelik untuk apa saya pergi ke klinik atau hospital sedangkan saya sihat? Malah setiap pergerakan keluar masuk rumah saya pasti ditemani oleh ibu bapa saya,"['kah', 'pelik', 'pergi', 'klinik', 'hospital', 'sihat', 'gera', 'masuk', 'rumah', 'tani', 'bapa']",statement
687, Memberitahu soal kemurungan kepada ibu bapa? Kepercayaan saya terhadap mereka belum pulih sepenuhnya,"['memberitahu', 'murung', 'bapa', 'percaya', 'pulih', 'sepenuhnya']",symptom
688, Saya juga masih ingat sesi di hospital di mana ayah saya berpura-pura menghidap sawan sedangkan saya yang sakit,"['sesi', 'hospital', 'ayah', 'pura pura', 'menghidap', 'sawan', 'sakit']",statement
689," Wajarkah saya untuk membebani hati serta kepala mereka dengan kemurungan saya?Jika dahulu, saya hanya menangis","['wajar', 'beban', 'hati', 'kepala', 'murung', 'sayajika', 'menang']",risk factor
690," Tapi kini, saya membayangkan pisau dan saya pasti anda memahami apa yang saya bayangkan","['bayang', 'pisau', 'jalan', 'bayang']",symptom
691, Saya sedar kemurungan saya semakin teruk dan saya perlu bantuan segera,"['dar', 'murung', 'teruk', 'tolong']",statement
692, Saya berharap agar saya cepat mendapatkan pekerjaan dan keluar daripada rumah,"['harap', 'cepat', 'kerja', 'rumah']",statement
693," Dengan cara ini, saya dapat pergi mendapatkan bantuan tanpa pengetahuan ibu bapa","['pergi', 'tolong', 'tahu', 'bapa']",statement
694,Saya berharap sangat para pembaca dapat membantu saya secara tidak langsung,"['harap', 'baca', 'tolong', 'cara langsung']",statement
695, Berhati-hati dengan komen anda kerana bisa kata-kata boleh menjatuhkan seseorang,"['hatih', 'komen', 'rana', 'katakata', 'jatuh']",statement
696,– TiaHantar confession anda di sini -> www,"['-', 'tiahantar', 'aku', 'xaaew']",statement
697,iiumc,['iiumc'],statement
698,com/submit,['hantar'],statement
699,Kemurungan dan Rasa Cemas yang tak dapat Di kawal,"['murung', 'cemas', 'kawal']",statement
700, Pengakuan diri sendiri harap dapat membantu sesiapa yg pernah dan tengah alami di luar sana,"['aku', 'harap', 'tolong', 'orang', 'yg', 'alami']",statement
701, Ini berlaku setelah aku bertukar tempat kerja yg nyata pada awalnya dapat di urus dengan baik tetapi setelah 3 bulan di tukar ke assignment yang lebih susah,"['laku', 'jalan', 'kerja', 'yg', 'nyata', 'urus', 'angan', 'tukar', 'tugas', 'susah']",risk factor
702, Assignment baru ini telah menyebabkan ramai rakan rakan kerja sejawatan dan rakan rakan lain telah ambil keputusan untuk berhenti dan menukar kerja ke jabatan lain ataupun ke syarikat lain,"['tugas', 'sebab', 'ramai', 'rak', 'rak', 'kerja', 'jawat', 'rak', 'rak', 'ambil', 'putus', 'henti', 'jalan', 'kerja', 'jabat', 'syarikat']",risk factor
703, benda nie berlaku di syarikat international-kilang electronics,"['benda', 'nie', 'laku', 'syarikat', 'antarabangsakil', 'elektronik']",statement
704, Bagi aku ,[],statement
705,,['nan'],statement
706, aku suka dengan challenge dan aku sahut cabaran dari boss aku ,"['suka', 'cabar', 'sahut', 'cabar', 'bos']",statement
707,,['nan'],statement
708, yg mana boss aku nie aku katergorykan old style dan lembab dalam buat keputusan ,"['yg', 'bos', 'nie', 'katergorykan', 'tua', 'gaya', 'lembab', 'putus']",statement
709,,['nan'],statement
710, bayankan satu isu meeting untuk finalize boleh ambil masa sampai 4 jam ,"['bayan', 'isu', 'jumpa', 'muktamad', 'ambil', 'angan', 'jem']",statement
711,,['nan'],statement
712, kadang kadang stress bukan sebab kerja tapi sebab terlampau banyak menunggu keputusan dari boss,"['kadang kala', 'kadang', 'tekan', 'kerja', 'lampau', 'tunggu', 'putus', 'boss']",risk factor
713, diri terkesan apabila kesibukkan melampau sehingga banyak kerja yang tertangguh di sertai dengan di herdik dan di marah oleh orang atasan di sebabkan KPI tidak seperti yang di hendaki,"['kes', 'sibuk', 'lampau', 'kerja', 'tangguh', 'serta', 'herdik', 'marah', 'orang', 'atasan', 'sebab', 'kpi', 'hendaki']",risk factor
714, Badan akan rasa panas sejuk tetapi bukan demam,"['badan', 'panas', 'sejuk', 'demam']",risk factor
715,,['nan'],statement
716, banyak masalah yang di fikirkan dan setiap masalah kita nak selesaikan dengan yang terbaik,"['fikirkan', 'nak', 'selesai', 'baik']",statement
717, bermula kisah setelah 2 bulan di dalam project/ assigment baru … kesibukkan dia sampai hanya sempat ambil lunch sahaja ,"['kisah', 'angan', 'projek', 'tugas', 'angan', 'sibuk', 'ambil', 'makan tengah hari', 'sahaja']",statement
718,,['nan'],statement
719, dan waktu solat sentiasa delay… kadang kadang siap kena qoda’ sebab berada dalam meeting,"['solat hari raya', 'selalu', 'lewat . . .', 'kadang kala', 'kadang kala', 'kena', 'qoda angan', 'jumpa']",risk factor
720, kemuncak Depression and Anxiety Disorders ini apabila perasaan nak bunuh diri datang … di sebabkan give up yang teramat sangat ,"['kemuncak', 'depression', 'and', 'gelisah', 'ganggu', 'asa', 'nak', 'bunuh', 'angan', 'sebab', 'beri', 'naik', 'amat']",symptom
721,,['nan'],statement
722, aku alami benda nie setelah 5 bulan dalam keadaan Depression and Anxiety Disorders Selain seram sejuk diri rasa macam kecil sekecil nya dan rasa rendah diri yang amat sangat sehingga untuk berjumpa jiran tetangga pun boleh nak pitam … dengan kenalan lain lagi laa,"['alami', 'benda', 'nie', 'angan', 'depression', 'dan', 'anxiety', 'ganggu', 'seram', 'sejuk', 'nya', 'rendah', 'jumpa', 'jiran', 'tetangga', 'nak', 'pitam', 'angan', 'kenal', 'la']",symptom
723,,['nan'],statement
724, pernah pitam 2 kali semasa solat berjemaah,"['pitam', 'angan', 'kali', 'solat hari raya', 'jemaah']",symptom
725, sebab rasa rendah diri dan tidak cukup tidur,"['rendah', 'tidur']",symptom
726, Langkah paling selamat untuk elakkan dari buat benda paling bodoh adalah : 1- banyakkan diri berada di surau dan masjid ,"['langkah', 'selamat', 'elak', 'benda', 'bodoh', 'angan', 'banyak', 'surau', 'masjid']",statement
727,,['nan'],statement
728,mengaji quran dan dengan kuliah …ini aku hanya sedar setelah hampir sembuh di mana setelah 7 bulan menderita,"['aji', 'quran', 'kuliah', 'angan ini', 'dar', 'sembuh', 'angan', 'derita']",statement
729, 2- jangan bersendirian,"['angan', 'sendiri']",statement
730, kalau rasa rendah diri kena berada dalam jemaah yang ramai ,"['rendah', 'kena', 'jemaah', 'ramai']",statement
731,,['nan'],statement
732, seperti di masjid atau pasaraya ,"['masjid', 'pasaraya']",statement
733,,['nan'],statement
734, (Pernah stay kat surau hotel tingkat 14 sorang diri dan plan nak terjun ikut tingkap – astaghfirullah)sila jauhkan dan jangan buat,"['stay', 'kat', 'surau', 'hotel', 'tingkat', 'angan', 'sorang', 'plan', 'nak', 'terjun', 'tingkap', 'angan', 'astaghfirullahsila', 'jauh']",symptom
735, 3- pernah berada dalam kereta dan ambil tali pinggan kaledar jerut leher,"['angan', 'kereta', 'ambil', 'tali', 'pinggan', 'kaledar', 'jerut', 'leher']",symptom
736,,['nan'],statement
737, nasib masih hidup ,"['nasib', 'hidup']",statement
738,,['nan'],statement
739, Alhamdulillah- jangan terpenung walaupun dalam kereta…,"['alhamdulillah', 'penung', 'kereta angan']",statement
740, 4- Aku berhenti kerja dan dapatkan kerja di tempat yang lebih senang/mudah,"['angan', 'henti', 'kerja', 'dapat', 'kerja', 'nangmudah']",statement
741, dengan kommitment yang tinggi,['kommitent'],statement
742, aku redah dan nekad ,"['redah', 'nekad']",statement
743,,['nan'],statement
744, Alhamdulillah ,['alhamdulillah'],statement
745,,['nan'],statement
746, Allah penentu segalanya ,"['allah', 'tentu']",statement
747,,['nan'],statement
748, untuk kurang stress,['stress'],statement
749, jangan terus kalau diri dah rasa give up,"['dah', 'give', 'up']",statement
750, 5- solat sunat dan qada solat lepas banyak banyak kalau tak boleh tido ,"['angan', 'solat', 'sunat', 'qada', 'solat', 'lepas', 'tido']",statement
751,,['nan'],statement
752, mengaji ,['aji'],statement
753,,['nan'],statement
754, insyaAllah akan sampai masa mata akan tertidur dek syaitan ni rojim yang tak suka kita buat kebaikan ,"['insyaallah', 'mata', 'tidur', 'dek', 'syaitan', 'ni', 'rojim', 'suka', 'baik']",statement
755, 6- perlu ada rakan bercerita atau paling tak untuk makan sekali ,"['angan', 'rak', 'cerita', 'makan']",statement
756,,['nan'],statement
757, 7- berserah pada Allah untuk jalan penyelesain dan follow the flow sampai sembuh ,"['angan', 'serah', 'allah', 'jalan', 'penyelesain', 'follow', 'the', 'flow', 'sembuh']",statement
758,,['nan'],statement
759," baca quran , zikir dan berdoa sentiasa dan setiap masa ","['baca', 'quran', 'zikir', 'doa', 'sentiasa']",statement
760,Ingat Depression and Anxiety Disorders penyakit kategori amat bahaya ,"['depression', 'and', 'anxiety', 'disorders', 'sakit', 'kategori', 'bahaya']",statement
761,,['nan'],statement
762, sihat tubuh badan tapi mental sengsara,"['sihat', 'tubuh', 'badan', 'mental', 'sengsara']",statement
763, Aku pernah ke klinik psikitiarik dan juga hospital pakar sakit jiwa ( 6 bulan lebih ulang alik untuk dapatkan rawatan ) mereka hanya banyak bagi nasihat dan ubat penenang,"['klinik', 'psikitiar', 'hospital', 'pakar', 'sakit', 'jiwa', 'angan', 'ulang', 'alik', 'dapat', 'rawat', 'nasihat', 'ubat', 'tenang']",medical history
764, diri sendiri kena kuat untuk keluar ,"['kena', 'kuat']",statement
765, Aku juga berusaha dengan rawatan islam ,"['berusaha', 'rawat', 'islam']",medical history
766,,['nan'],statement
767, Alhamdulillah ,['alhamdulillah'],statement
768,,['nan'],statement
769, rawatan di perak dapat beroleh perubahan dalam diri dan sampai sekarang Alhamdulillah penyakit x datang lagi dan aku tak nak ada penyakit tuh lagi,"['rawat', 'perak', 'oleh', 'ubah', 'alhamdulillah', 'sakit', 'x', 'nak', 'sakit', 'tuh']",statement
770, kepelbagaian rawatan dengan dalam hati jangan syirik/ sekutukan Allah ,"['pelbagai', 'rawat', 'hati', 'syirik', 'sekutu', 'allah']",statement
771,,['nan'],statement
772, tanam dalam diri Allah penyembuh ,"['tanam', 'allah', 'sembuh']",statement
773, kita hanya berusaha … Untung ada isteri dan keluarga yang sentiasa beri sokongn dan dorongan ,"['berusaha', 'angan', 'untung', 'isteri', 'keluarga', 'sentiasa', 'sokongn', 'dorong']",statement
774, alhamdulillah,['alhamdulillah'],statement
775,,['nan'],statement
776, HARGAILAH ORANG DISEKELILING KITA KETIKA KITA SUSAH,"['harga', 'orang', 'keliling', 'susah']",statement
777,  – DartHHantar confession anda di sini -> www,"['angan', 'darthantar', 'confession', 'xaaew']",statement
778,iiumc,['iiumc'],statement
779,com/submit,['comsubmit'],statement
780,Terima kasih admin kerana sudi menyiarkan confession aku,"['terima', 'kasih', 'pentadbir', 'rana', 'sudi', 'siar', 'aku']",statement
781," Maaf kalau cerita ini panjang, tapi terima kasih pada sudi membaca","['maaf', 'cerita', 'terima', 'kasih sayang', 'sudi', 'baca']",statement
782, Aku harap ada terbuka minda sedikit jika baca idea korang nanti,"['harap', 'buka', 'minda', 'baca', 'idea', 'korang']",statement
783,Ini sebenarnya kali pertama aku berani meluahkan walaupun dah berkali-kali cuba,"['kali', 'berani', 'luah', 'dah', 'berkalikali', 'cuba']",statement
784,"Ringkasnya, dari dulu aku memang seorang yang tidak berapa pandai jika dibandingkan dengan orang lain","['ringkas', 'panda', 'berbeza', 'orang utan']",risk factor
785, Aku lambat faham dan selalu rasa ketinggalan,"['lambat', 'faham', 'tinggal']",risk factor
786," Tapi berkat usaha dan doa, aku tunjukkan semangat yang aku nak sesuatu itu","['berkat', 'usaha', 'doa', 'tunjuk', 'semangat', 'nak']",statement
787, Contoh masa aku UPSR,"['contoh', 'upsr']",statement
788, Aku tak pernah dapat A pun apa apa subjek sehingga dipanggil bodoh oleh rakan sekelas,"['a', 'subjek', 'angan', 'bodoh', 'rak', 'kelas']",risk factor
789," Tapi sekali lagi, aku nekad untuk dapatkan target tu","['nekad', 'dapat', 'sasar', 'tu']",statement
790," Akhirnya, aku berjaya raih 5A dan rangkul anugerah pelajar berpontensi","['jaya', 'raih', 'angan a', 'rangkul', 'anugerah', 'ajar', 'berpontensi']",statement
791,Tapi tu zaman UPSR,"['tu', 'zaman', 'upsr']",statement
792," Aku perlu cerita ini, sebab saat itulah yang jadikan aku sebagai anak harapan kepada ibu bapa aku","['cerita', 'jadi', 'anak', 'harap', 'bapa']",statement
793, Aku mula ditaruh setinggi harapan setiap zaman sekolah sehingga sekarang,"['taruh', 'harap', 'zaman', 'sekolah']",statement
794,Sekali lagi aku nyatakan aku bukan seorang yang pandai,"['nyata', 'panda']",statement
795, Tapi sentiasa fokus dalam kelas dan aku akan mengulangkaji ketika semua tidur,"['selalu', 'fokus', 'kelas', 'mengulangkaji', 'tidur']",statement
796, Perangai tu aku terbawa sehinggalah zaman Universiti,"['perangai', 'tu', 'bawa', 'sehingga', 'zaman', 'universiti']",statement
797,Aku jenis tak boleh nak study waktu ada orang,"['jenis', 'nak', 'bajar', 'orang utan']",statement
798, Rasa macam diperhatikan,['perhati'],statement
799," Oleh itu, ramai yang menganggap aku semulajadinya seorang yang bijaksana","['ramai', 'jalan', 'semulajadinya', 'bijaksana']",statement
800," Sebab hidup selalu happy je dan tak study, tapi result Alhamdulillah","['hidup', 'gembira', 'je', 'study', 'result', 'alhamdulillah']",statement
801,"Tapi biasalah setiap orang ada saat naik surutnya, jika aku perhatikan garis hidup aku sekarang","['biasa', 'orang utan', 'surut', 'perhati', 'garis', 'hidup']",statement
802," Aku seorang graduan Prauniversiti (STPM), aku tak berniat nak ambil STPM langsung","['graduan', 'prauniversiti', 'stpm', 'niat', 'nak', 'ambil', 'stpm', 'cara langsung']",statement
803, Tapi disebabkan result SPM yang mengecewakan,"['sebab', 'hasil', 'spm', 'kecewa']",risk factor
804, Aku hanya ada dua pilihan,['pilih'],statement
805, STPM atau Politeknik,"['stpm', 'politeknik']",statement
806," Aku pilih STPM atas desakan keluarga, dan aku berjaya jadi pelajar cemerlang STPM","['pilih', 'stpm', 'desa', 'keluarga', 'jaya', 'ajar', 'cemerlang', 'stpm']",statement
807, Top5 dalam tingkatan aku,"['atasp', 'tingkat']",statement
808,"Memang membanggakan sehingga zaman Uni, aku menyambung pelajaran di Universiti awam","['bangga', 'zaman', 'uni', 'sambung', 'ajar', 'universiti', 'awam']",statement
809,Pada awalnya memang aku memang tunjukkan prestasi yang sangat bagus dan sentiasa bersemangat,"['tunjuk', 'prestasi', 'bagus', 'selalu', 'semangat']",statement
810," Tapi pada tahun akhir ijazah aku, aku mulai jatuh","['ijazah', 'jatuh']",risk factor
811," Aku mula hilang fokus, aku tak dapat menyiapkan tugasan dalam masa yang diberikan","['hilang', 'fokus', 'tugas']",symptom
812, Aku jadi hilang semangat dan seolah olah kemurungan,"['hilang', 'semangat', 'olah', 'murung']",symptom
813,"Aku akan menangis seorang diri, dalam tidur bila mengenangkan prestasi yang tak cemerlang","['menang', 'tidur', 'kenang', 'prestasi', 'cemerlang']",symptom
814, Dan aku sukar tidur pada waktu malam,"['sukar', 'tidur', 'malam']",symptom
815," Bila ditambah dengan tekanan dari keluarga, selalu menekan aku","['tambah', 'tekan', 'keluarga', 'angan']",risk factor
816, Aku jadi lagi tertekan,['tek'],symptom
